index,value
5713,1.7083
5714,1.6756
5715,1.0643
5716,0.76683
5717,0.72747
5718,0.74689
5719,0.65344
5720,1.0474
5721,1.6779
5722,1.96
5723,2.0651
5724,2.0831
5725,2.0531
5726,1.4203
5727,0.85853
5728,0.58017
5729,0.46008
5730,0.41602
5731,0.58971
5732,1.3028
5733,1.7798
5734,1.7661
5735,1.63
5736,1.6643
5737,1.7464
5738,1.1285
5739,0.78512
5740,0.72441
5741,0.75617
5742,0.6528
5743,0.96154
5744,1.6176
5745,1.9384
5746,2.0571
5747,2.0862
5748,2.0801
5749,1.5133
5750,0.91223
5751,0.60508
5752,0.46984
5753,0.41891
5754,0.5378
5755,1.2023
5756,1.7553
5757,1.7823
5758,1.6486
5759,1.6324
5760,1.8007
5761,1.1986
5762,0.80903
5763,0.71983
5764,0.75677
5765,0.65773
5766,0.88325
5767,1.5498
5768,1.9129
5769,2.0472
5770,2.0877
5771,2.0919
5772,1.609
5773,0.9708
5774,0.63249
5775,0.48027
5776,0.4228
5777,0.49653
5778,1.0984
5779,1.7195
5780,1.7988
5781,1.6671
5782,1.6101
5783,1.8338
5784,1.2748
5785,0.83667
5786,0.71544
5787,0.75353
5788,0.66912
5789,0.81483
5790,1.4751
5791,1.8855
5792,2.0366
5793,2.0843
5794,2.091
5795,1.7038
5796,1.0335
5797,0.65793
5798,0.48838
5799,0.42651
5800,0.46548
5801,0.99569
5802,1.6741
5803,1.7955
5804,1.6746
5805,1.5933
5806,1.8405
5807,1.354
5808,0.87629
5809,0.72922
5810,0.75901
5811,0.69042
5812,0.76152
5813,1.393
5814,1.8519
5815,2.0257
5816,2.0851
5817,2.0903
5818,1.7957
5819,1.1028
5820,0.69396
5821,0.50447
5822,0.43156
5823,0.44296
5824,0.89536
5825,1.618
5826,1.8083
5827,1.6954
5828,1.5896
5829,1.8249
5830,1.4383
5831,0.91479
5832,0.72865
5833,0.7471
5834,0.70645
5835,0.71627
5836,1.3066
5837,1.8183
5838,2.0157
5839,2.0819
5840,2.0848
5841,1.8813
5842,1.1765
5843,0.72808
5844,0.51604
5845,0.43451
5846,0.42717
5847,0.80228
5848,1.5521
5849,1.8026
5850,1.7029
5851,1.5859
5852,1.787
5853,1.5213
5854,0.96248
5855,0.74557
5856,0.75241
5857,0.7322
5858,0.68892
5859,1.2188
5860,1.7739
5861,1.9969
5862,2.0789
5863,2.0856
5864,1.9542
5865,1.2552
5866,0.77071
5867,0.53677
5868,0.44151
5869,0.41858
5870,0.71939
5871,1.475
5872,1.8039
5873,1.7255
5874,1.5966
5875,1.7435
5876,1.6049
5877,1.0126
5878,0.75275
5879,0.74064
5880,0.74462
5881,0.66732
5882,1.1286
5883,1.7269
5884,1.9792
5885,2.0746
5886,2.0818
5887,2.0131
5888,1.339
5889,0.81293
5890,0.55454
5891,0.44904
5892,0.41539
5893,0.6468
5894,1.3891
5895,1.7924
5896,1.7411
5897,1.6094
5898,1.6985
5899,1.6826
5900,1.0707
5901,0.7714
5902,0.72675
5903,0.75256
5904,0.65601
5905,1.0394
5906,1.672
5907,1.9596
5908,2.0652
5909,2.0805
5910,2.0548
5911,1.4283
5912,0.86408
5913,0.58215
5914,0.46054
5915,0.41633
5916,0.58503
5917,1.2941
5918,1.7806
5919,1.7705
5920,1.6325
5921,1.6621
5922,1.7522
5923,1.1344
5924,0.78347
5925,0.72197
5926,0.75504
5927,0.65209
5928,0.95354
5929,1.6126
5930,1.9372
5931,2.0564
5932,2.0862
5933,2.0818
5934,1.5215
5935,0.91675
5936,0.60083
5937,0.46462
5938,0.41646
5939,0.53266
5940,1.1932
5941,1.7501
5942,1.7726
5943,1.6371
5944,1.6223
5945,1.8015
5946,1.2042
5947,0.8144
5948,0.72649
5949,0.76713
5950,0.66517
5951,0.88086
5952,1.5439
5953,1.9165
5954,2.0516
5955,2.0882
5956,2.0926
5957,1.6154
5958,0.97439
5959,0.62852
5960,0.47859
5961,0.42151
5962,0.49376
5963,1.0912
5964,1.7151
5965,1.7865
5966,1.6588
5967,1.604
5968,1.8333
5969,1.2792
5970,0.84412
5971,0.72176
5972,0.76114
5973,0.67476
5974,0.81342
5975,1.4686
5976,1.8819
5977,2.0364
5978,2.0883
5979,2.0946
5980,1.7109
5981,1.0391
5982,0.66146
5983,0.49154
5984,0.41991
5985,0.46061
5986,0.98648
5987,1.6694
5988,1.8004
5989,1.6707
5990,1.5818
5991,1.8351
5992,1.3594
5993,0.87746
5994,0.72858
5995,0.76618
5996,0.69973
5997,0.76211
5998,1.3893
5999,1.8504
6000,2.0255
6001,2.0864
6002,2.0911
6003,1.7997
6004,1.106
6005,0.69234
6006,0.50198
6007,0.42913
6008,0.44107
6009,0.89084
6010,1.6149
6011,1.8053
6012,1.6902
6013,1.5843
6014,1.821
6015,1.4413
6016,0.91764
6017,0.73543
6018,0.75627
6019,0.71344
6020,0.7178
6021,1.3035
6022,1.8172
6023,2.0183
6024,2.0873
6025,2.0872
6026,1.8841
6027,1.1794
6028,0.72735
6029,0.51661
6030,0.43561
6031,0.42673
6032,0.79892
6033,1.5495
6034,1.804
6035,1.707
6036,1.5877
6037,1.786
6038,1.5247
6039,0.96352
6040,0.74563
6041,0.75049
6042,0.73165
6043,0.68728
6044,1.2153
6045,1.7722
6046,1.9964
6047,2.0791
6048,2.0853
6049,1.957
6050,1.2584
6051,0.77253
6052,0.54104
6053,0.44411
6054,0.41922
6055,0.71664
6056,1.4719
6057,1.8201
6058,1.7553
6059,1.6104
6060,1.7474
6061,1.6099
6062,1.013
6063,0.7364
6064,0.72093
6065,0.73191
6066,0.66005
6067,1.122
6068,1.7265
6069,2.0002
6070,2.0801
6071,2.0794
6072,2.0159
6073,1.342
6074,0.80981
6075,0.55158
6076,0.44862
6077,0.41565
6078,0.64395
6079,1.388
6080,1.7886
6081,1.7376
6082,1.6091
6083,1.6961
6084,1.6839
6085,1.0722
6086,0.77316
6087,0.73642
6088,0.75697
6089,0.65776
6090,1.0388
6091,1.6706
6092,1.9605
6093,2.0662
6094,2.0823
6095,2.056
6096,1.4302
6097,0.86452
6098,0.58104
6099,0.45883
6100,0.41548
6101,0.58351
6102,1.2922
6103,1.7767
6104,1.7641
6105,1.6273
6106,1.6582
6107,1.7524
6108,1.1358
6109,0.78812
6110,0.72853
6111,0.76053
6112,0.65516
6113,0.95375
6114,1.6107
6115,1.9363
6116,2.0566
6117,2.0828
6118,2.0806
6119,1.5227
6120,0.91804
6121,0.60053
6122,0.46518
6123,0.41776
6124,0.53292
6125,1.1919
6126,1.7492
6127,1.7714
6128,1.6402
6129,1.6246
6130,1.8033
6131,1.2058
6132,0.81502
6133,0.72457
6134,0.76387
6135,0.66303
6136,0.87838
6137,1.5419
6138,1.9107
6139,2.0471
6140,2.089
6141,2.0934
6142,1.6182
6143,0.97707
6144,0.63409
6145,0.48172
6146,0.42204
6147,0.49271
6148,1.0878
6149,1.7151
6150,1.7983
6151,1.666
6152,1.606
6153,1.8349
6154,1.2822
6155,0.84053
6156,0.71433
6157,0.75448
6158,0.67196
6159,0.80959
6160,1.4674
6161,1.8812
6162,2.0346
6163,2.0861
6164,2.0937
6165,1.7135
6166,1.0405
6167,0.66482
6168,0.49465
6169,0.42774
6170,0.46267
6171,0.9852
6172,1.6692
6173,1.8056
6174,1.6847
6175,1.5956
6176,1.841
6177,1.3628
6178,0.87712
6179,0.72352
6180,0.75188
6181,0.68876
6182,0.75478
6183,1.385
6184,1.8485
6185,2.0231
6186,2.084
6187,2.0888
6188,1.8049
6189,1.1095
6190,0.69795
6191,0.50764
6192,0.4333
6193,0.44157
6194,0.88634
6195,1.6122
6196,1.8086
6197,1.7006
6198,1.5926
6199,1.8234
6200,1.4467
6201,0.91913
6202,0.73036
6203,0.74747
6204,0.70739
6205,0.71207
6206,1.2976
6207,1.8113
6208,2.0095
6209,2.0816
6210,2.0844
6211,1.8893
6212,1.1845
6213,0.73493
6214,0.52148
6215,0.43513
6216,0.42551
6217,0.79314
6218,1.5438
6219,1.81
6220,1.713
6221,1.588
6222,1.7829
6223,1.5308
6224,0.96579
6225,0.73982
6226,0.74065
6227,0.72957
6228,0.68435
6229,1.2089
6230,1.7696
6231,1.9953
6232,2.0782
6233,2.0869
6234,1.962
6235,1.2637
6236,0.77475
6237,0.54169
6238,0.44114
6239,0.41611
6240,0.71044
6241,1.4662
6242,1.8066
6243,1.7331
6244,1.5947
6245,1.7357
6246,1.6129
6247,1.0176
6248,0.74944
6249,0.73911
6250,0.74808
6251,0.66737
6252,1.1203
6253,1.7227
6254,1.9762
6255,2.0736
6256,2.0829
6257,2.0182
6258,1.3468
6259,0.81862
6260,0.55997
6261,0.44867
6262,0.4145
6263,0.64028
6264,1.3806
6265,1.8002
6266,1.7705
6267,1.6195
6268,1.6966
6269,1.6901
6270,1.0754
6271,0.75596
6272,0.71919
6273,0.7476
6274,0.65272
6275,1.0305
6276,1.6702
6277,1.9783
6278,2.0741
6279,2.0831
6280,2.059
6281,1.4352
6282,0.86196
6283,0.57383
6284,0.45632
6285,0.41482
6286,0.57958
6287,1.2886
6288,1.7724
6289,1.7539
6290,1.6223
6291,1.6522
6292,1.7535
6293,1.1384
6294,0.79291
6295,0.72753
6296,0.76388
6297,0.65792
6298,0.95246
6299,1.6073
6300,1.9446
6301,2.0649
6302,2.0872
6303,2.083
6304,1.5265
6305,0.91873
6306,0.60418
6307,0.46815
6308,0.4174
6309,0.5309
6310,1.188
6311,1.7488
6312,1.7767
6313,1.6428
6314,1.6239
6315,1.8049
6316,1.2082
6317,0.81586
6318,0.72754
6319,0.7648
6320,0.66379
6321,0.87589
6322,1.5399
6323,1.9117
6324,2.0494
6325,2.088
6326,2.0927
6327,1.6209
6328,0.97801
6329,0.63492
6330,0.47982
6331,0.42206
6332,0.4918
6333,1.0853
6334,1.7142
6335,1.791
6336,1.6625
6337,1.6043
6338,1.8348
6339,1.2838
6340,0.84384
6341,0.71849
6342,0.75583
6343,0.67342
6344,0.80895
6345,1.4647
6346,1.882
6347,2.0355
6348,2.0854
6349,2.091
6350,1.715
6351,1.0418
6352,0.6591
6353,0.48952
6354,0.42724
6355,0.46256
6356,0.98316
6357,1.6671
6358,1.7966
6359,1.6773
6360,1.5929
6361,1.8401
6362,1.3642
6363,0.88097
6364,0.7318
6365,0.75888
6366,0.69251
6367,0.75532
6368,1.3824
6369,1.8527
6370,2.0301
6371,2.0877
6372,2.0892
6373,1.8065
6374,1.1111
6375,0.69592
6376,0.50506
6377,0.43216
6378,0.44082
6379,0.88376
6380,1.6111
6381,1.808
6382,1.6965
6383,1.5895
6384,1.8214
6385,1.4478
6386,0.91981
6387,0.7335
6388,0.75073
6389,0.71047
6390,0.71285
6391,1.2968
6392,1.811
6393,2.0099
6394,2.0826
6395,2.0865
6396,1.8905
6397,1.1855
6398,0.73503
6399,0.52455
6400,0.43836
6401,0.42682
6402,0.79252
6403,1.543
6404,1.8114
6405,1.7174
6406,1.5947
6407,1.7857
6408,1.533
6409,0.96621
6410,0.73815
6411,0.74111
6412,0.72645
6413,0.68178
6414,1.2066
6415,1.7689
6416,1.9932
6417,2.0763
6418,2.0826
6419,1.9631
6420,1.2653
6421,0.77625
6422,0.54187
6423,0.44332
6424,0.41753
6425,0.70936
6426,1.4646
6427,1.8043
6428,1.7326
6429,1.5991
6430,1.7375
6431,1.6152
6432,1.0194
6433,0.75325
6434,0.73782
6435,0.74545
6436,0.66517
6437,1.1172
6438,1.7206
6439,1.976
6440,2.0715
6441,2.0851
6442,2.021
6443,1.3502
6444,0.82112
6445,0.56114
6446,0.44844
6447,0.4124
6448,0.63693
6449,1.3768
6450,1.793
6451,1.7488
6452,1.6067
6453,1.6879
6454,1.6906
6455,1.0775
6456,0.76834
6457,0.72359
6458,0.75674
6459,0.65807
6460,1.0302
6461,1.6667
6462,1.9562
6463,2.0637
6464,2.0821
6465,2.0594
6466,1.438
6467,0.86957
6468,0.58472
6469,0.46117
6470,0.41569
6471,0.57855
6472,1.2835
6473,1.7784
6474,1.7999
6475,1.643
6476,1.6604
6477,1.7594
6478,1.142
6479,0.77533
6480,0.70498
6481,0.74613
6482,0.64837
6483,0.94332
6484,1.6074
6485,1.9295
6486,2.0521
6487,2.0779
6488,2.0795
6489,1.5301
6490,0.92279
6491,0.61133
6492,0.47366
6493,0.42211
6494,0.53078
6495,1.1845
6496,1.75
6497,1.8152
6498,1.6692
6499,1.6375
6500,1.8116
6501,1.2128
6502,0.80235
6503,0.70341
6504,0.74124
6505,0.65036
6506,0.86546
6507,1.5377
6508,1.9117
6509,2.0453
6510,2.0809
6511,2.0866
6512,1.6262
6513,0.98064
6514,0.63056
6515,0.48129
6516,0.42567
6517,0.49142
6518,1.0809
6519,1.711
6520,1.7903
6521,1.6672
6522,1.6095
6523,1.838
6524,1.2883
6525,0.84705
6526,0.72246
6527,0.75523
6528,0.67146
6529,0.80422
6530,1.459
6531,1.8856
6532,2.0427
6533,2.0876
6534,2.0906
6535,1.7214
6536,1.046
6537,0.66286
6538,0.49087
6539,0.42782
6540,0.46091
6541,0.9763
6542,1.6646
6543,1.7984
6544,1.6792
6545,1.593
6546,1.8398
6547,1.3694
6548,0.88273
6549,0.7277
6550,0.75628
6551,0.69268
6552,0.75187
6553,1.3775
6554,1.8454
6555,2.023
6556,2.0841
6557,2.089
6558,1.8123
6559,1.1161
6560,0.69983
6561,0.50877
6562,0.43127
6563,0.43918
6564,0.87724
6565,1.6062
6566,1.8087
6567,1.6978
6568,1.588
6569,1.8187
6570,1.4539
6571,0.92297
6572,0.73318
6573,0.75094
6574,0.71274
6575,0.71078
6576,1.2905
6577,1.8082
6578,2.0088
6579,2.0827
6580,2.0866
6581,1.8961
6582,1.1909
6583,0.73642
6584,0.52431
6585,0.43556
6586,0.42483
6587,0.78576
6588,1.5376
6589,1.809
6590,1.7136
6591,1.5892
6592,1.7797
6593,1.5381
6594,0.97026
6595,0.74079
6596,0.73867
6597,0.73
6598,0.68185
6599,1.201
6600,1.7659
6601,1.9914
6602,2.076
6603,2.0861
6604,1.9682
6605,1.2709
6606,0.77823
6607,0.54351
6608,0.44547
6609,0.41821
6610,0.70451
6611,1.4591
6612,1.808
6613,1.7376
6614,1.6048
6615,1.7371
6616,1.6215
6617,1.0227
6618,0.75244
6619,0.72953
6620,0.74082
6621,0.66142
6622,1.1096
6623,1.7171
6624,1.978
6625,2.0733
6626,2.0848
6627,2.0243
6628,1.3566
6629,0.82265
6630,0.56174
6631,0.45206
6632,0.41519
6633,0.63307
6634,1.3711
6635,1.7912
6636,1.7492
6637,1.6147
6638,1.6902
6639,1.6972
6640,1.0823
6641,0.77255
6642,0.73142
6643,0.75557
6644,0.65547
6645,1.0229
6646,1.6615
6647,1.9548
6648,2.0634
6649,2.0853
6650,2.0628
6651,1.4461
6652,0.8734
6653,0.58373
6654,0.46009
6655,0.41575
6656,0.57368
6657,1.2749
6658,1.7726
6659,1.7647
6660,1.6303
6661,1.6514
6662,1.7626
6663,1.1476
6664,0.79189
6665,0.71982
6666,0.7583
6667,0.65493
6668,0.93946
6669,1.5989
6670,1.9368
6671,2.0581
6672,2.0857
6673,2.0842
6674,1.54
6675,0.92743
6676,0.60871
6677,0.47056
6678,0.41716
6679,0.52435
6680,1.1734
6681,1.7446
6682,1.78
6683,1.6452
6684,1.6195
6685,1.8101
6686,1.2186
6687,0.81917
6688,0.727
6689,0.76518
6690,0.66578
6691,0.86632
6692,1.53
6693,1.9153
6694,2.0535
6695,2.0896
6696,2.0935
6697,1.6341
6698,0.98546
6699,0.63246
6700,0.47754
6701,0.42088
6702,0.48644
6703,1.071
6704,1.7071
6705,1.7861
6706,1.6576
6707,1.5975
6708,1.8351
6709,1.2939
6710,0.85135
6711,0.73115
6712,0.76707
6713,0.68171
6714,0.80391
6715,1.4544
6716,1.8778
6717,2.0363
6718,2.0888
6719,2.0951
6720,1.7276
6721,1.051
6722,0.66257
6723,0.49137
6724,0.42581
6725,0.45797
6726,0.96897
6727,1.6599
6728,1.7979
6729,1.6769
6730,1.5876
6731,1.8369
6732,1.3749
6733,0.88599
6734,0.73315
6735,0.76162
6736,0.69833
6737,0.75076
6738,1.3719
6739,1.8449
6740,2.0231
6741,2.0858
6742,2.0888
6743,1.8174
6744,1.1204
6745,0.7027
6746,0.50903
6747,0.43421
6748,0.43921
6749,0.87205
6750,1.6028
6751,1.8088
6752,1.7024
6753,1.5924
6754,1.819
6755,1.4595
6756,0.92587
6757,0.73236
6758,0.74725
6759,0.71044
6760,0.70678
6761,1.2843
6762,1.8055
6763,2.0073
6764,2.0813
6765,2.086
6766,1.9014
6767,1.1962
6768,0.74
6769,0.52516
6770,0.43919
6771,0.42518
6772,0.78045
6773,1.5327
6774,1.8094
6775,1.7196
6776,1.595
6777,1.7795
6778,1.5446
6779,0.9737
6780,0.74128
6781,0.74067
6782,0.72926
6783,0.67879
6784,1.1939
6785,1.7623
6786,1.9909
6787,2.0759
6788,2.0829
6789,1.9721
6790,1.2771
6791,0.78271
6792,0.54434
6793,0.44426
6794,0.4169
6795,0.69854
6796,1.4527
6797,1.8038
6798,1.7359
6799,1.601
6800,1.7311
6801,1.6264
6802,1.0272
6803,0.75491
6804,0.73726
6805,0.74732
6806,0.66336
6807,1.1045
6808,1.7135
6809,1.9738
6810,2.0713
6811,2.0809
6812,2.0261
6813,1.3618
6814,0.82718
6815,0.5635
6816,0.45347
6817,0.41578
6818,0.62963
6819,1.3651
6820,1.7907
6821,1.7511
6822,1.6177
6823,1.6893
6824,1.7022
6825,1.0865
6826,0.77223
6827,0.71743
6828,0.74891
6829,0.65207
6830,1.0159
6831,1.6572
6832,1.9517
6833,2.0623
6834,2.0797
6835,2.0629
6836,1.4525
6837,0.87785
6838,0.58576
6839,0.46118
6840,0.41713
6841,0.57057
6842,1.2681
6843,1.7702
6844,1.7657
6845,1.6335
6846,1.6518
6847,1.7674
6848,1.1528
6849,0.79581
6850,0.72826
6851,0.75991
6852,0.65492
6853,0.93348
6854,1.5938
6855,1.9351
6856,2.0578
6857,2.0846
6858,2.0845
6859,1.5468
6860,0.93185
6861,0.60939
6862,0.47115
6863,0.41898
6864,0.52193
6865,1.166
6866,1.7419
6867,1.7806
6868,1.6487
6869,1.6205
6870,1.8139
6871,1.2245
6872,0.82083
6873,0.72557
6874,0.76244
6875,0.6646
6876,0.85984
6877,1.5238
6878,1.9037
6879,2.0447
6880,2.0879
6881,2.0942
6882,1.6424
6883,0.99242
6884,0.64106
6885,0.4834
6886,0.42174
6887,0.48366
6888,1.0616
6889,1.7042
6890,1.7961
6891,1.665
6892,1.5988
6893,1.8372
6894,1.3019
6895,0.85159
6896,0.72469
6897,0.76126
6898,0.68014
6899,0.79662
6900,1.4473
6901,1.8769
6902,2.0346
6903,2.0859
6904,2.0915
6905,1.7355
6906,1.0564
6907,0.67083
6908,0.49548
6909,0.42873
6910,0.45715
6911,0.961
6912,1.6564
6913,1.8031
6914,1.6853
6915,1.5931
6916,1.8386
6917,1.3823
6918,0.88794
6919,0.72577
6920,0.75238
6921,0.694
6922,0.74405
6923,1.3644
6924,1.84
6925,2.0201
6926,2.0837
6927,2.085
6928,1.8247
6929,1.1267
6930,0.70506
6931,0.51128
6932,0.43333
6933,0.43781
6934,0.86411
6935,1.5971
6936,1.8073
6937,1.7006
6938,1.5906
6939,1.8157
6940,1.4663
6941,0.93026
6942,0.73362
6943,0.74792
6944,0.71317
6945,0.7047
6946,1.2769
6947,1.8027
6948,2.0087
6949,2.0842
6950,2.0825
6951,1.9066
6952,1.2024
6953,0.74083
6954,0.52725
6955,0.4408
6956,0.42563
6957,0.77405
6958,1.5274
6959,1.8092
6960,1.722
6961,1.5985
6962,1.7782
6963,1.5512
6964,0.97775
6965,0.74255
6966,0.73843
6967,0.72804
6968,0.67562
6969,1.186
6970,1.7583
6971,1.9899
6972,2.0768
6973,2.0828
6974,1.9774
6975,1.2842
6976,0.78494
6977,0.54453
6978,0.44521
6979,0.41756
6980,0.69249
6981,1.4458
6982,1.8003
6983,1.7331
6984,1.6032
6985,1.7286
6986,1.6335
6987,1.0324
6988,0.75776
6989,0.73708
6990,0.74718
6991,0.66153
6992,1.0965
6993,1.7082
6994,1.972
6995,2.0696
6996,2.0836
6997,2.0309
6998,1.3704
6999,0.83155
7000,0.56865
7001,0.45558
7002,0.41609
7003,0.62352
7004,1.356
7005,1.7926
7006,1.7587
7007,1.6229
7008,1.6869
7009,1.7098
7010,1.0921
7011,0.77248
7012,0.72563
7013,0.7516
7014,0.65198
7015,1.0075
7016,1.6522
7017,1.9506
7018,2.0618
7019,2.0848
7020,2.0676
7021,1.4616
7022,0.88264
7023,0.59252
7024,0.4649
7025,0.41726
7026,0.56496
7027,1.2584
7028,1.7706
7029,1.7768
7030,1.6402
7031,1.6493
7032,1.7732
7033,1.1591
7034,0.79271
7035,0.71798
7036,0.75467
7037,0.65305
7038,0.92498
7039,1.5886
7040,1.9263
7041,2.0522
7042,2.0823
7043,2.0847
7044,1.5552
7045,0.9376
7046,0.6152
7047,0.47361
7048,0.42139
7049,0.51894
7050,1.1571
7051,1.7401
7052,1.7848
7053,1.6557
7054,1.6227
7055,1.8185
7056,1.2315
7057,0.82103
7058,0.71881
7059,0.75591
7060,0.66165
7061,0.85158
7062,1.5168
7063,1.9003
7064,2.0423
7065,2.0843
7066,2.0903
7067,1.6508
7068,0.99816
7069,0.64472
7070,0.48499
7071,0.42364
7072,0.48184
7073,1.0527
7074,1.7005
7075,1.7983
7076,1.6689
7077,1.6011
7078,1.8397
7079,1.3092
7080,0.85346
7081,0.71926
7082,0.75244
7083,0.67694
7084,0.78941
7085,1.4393
7086,1.8772
7087,2.0397
7088,2.0878
7089,2.0899
7090,1.7448
7091,1.0627
7092,0.66768
7093,0.4933
7094,0.42802
7095,0.45448
7096,0.9511
7097,1.6508
7098,1.7972
7099,1.6804
7100,1.5891
7101,1.8358
7102,1.3895
7103,0.89351
7104,0.73273
7105,0.75857
7106,0.69979
7107,0.74184
7108,1.3562
7109,1.8364
7110,2.0203
7111,2.0847
7112,2.0904
7113,1.834
7114,1.1344
7115,0.71073
7116,0.51446
7117,0.43136
7118,0.43416
7119,0.85346
7120,1.5901
7121,1.8126
7122,1.7057
7123,1.5869
7124,1.8094
7125,1.4748
7126,0.93308
7127,0.72795
7128,0.74707
7129,0.71764
7130,0.70282
7131,1.2692
7132,1.7986
7133,2.0042
7134,2.0795
7135,2.0857
7136,1.9147
7137,1.2095
7138,0.74526
7139,0.52422
7140,0.43618
7141,0.42187
7142,0.76528
7143,1.5196
7144,1.8028
7145,1.7113
7146,1.587
7147,1.7672
7148,1.5574
7149,0.98341
7150,0.74901
7151,0.74561
7152,0.73914
7153,0.67923
7154,1.1801
7155,1.7544
7156,1.9896
7157,2.0777
7158,2.0826
7159,1.981
7160,1.2906
7161,0.7887
7162,0.5457
7163,0.4467
7164,0.41738
7165,0.68716
7166,1.4393
7167,1.8031
7168,1.738
7169,1.6057
7170,1.7261
7171,1.6398
7172,1.0363
7173,0.75875
7174,0.73553
7175,0.74676
7176,0.65993
7177,1.0893
7178,1.7045
7179,1.9705
7180,2.0697
7181,2.084
7182,2.0347
7183,1.3773
7184,0.83384
7185,0.5641
7186,0.45272
7187,0.4147
7188,0.61804
7189,1.3487
7190,1.7851
7191,1.7496
7192,1.616
7193,1.6792
7194,1.7137
7195,1.0979
7196,0.77998
7197,0.73513
7198,0.76015
7199,0.65622
7200,1.003
7201,1.6465
7202,1.9614
7203,2.0699
7204,2.0857
7205,2.0693
7206,1.4686
7207,0.88416
7208,0.58646
7209,0.4606
7210,0.41558
7211,0.56064
7212,1.2515
7213,1.7655
7214,1.7644
7215,1.6307
7216,1.6412
7217,1.775
7218,1.1637
7219,0.7988
7220,0.71232
7221,0.74934
7222,0.65341
7223,0.92062
7224,1.5825
7225,1.925
7226,2.0499
7227,2.0846
7228,2.0875
7229,1.5628
7230,0.94235
7231,0.6185
7232,0.47612
7233,0.41905
7234,0.5146
7235,1.148
7236,1.7376
7237,1.7923
7238,1.6557
7239,1.617
7240,1.8202
7241,1.2376
7242,0.82221
7243,0.71789
7244,0.75789
7245,0.66473
7246,0.84696
7247,1.5122
7248,1.8985
7249,2.0415
7250,2.084
7251,2.091
7252,1.6575
7253,1.0024
7254,0.64774
7255,0.48712
7256,0.42647
7257,0.48036
7258,1.046
7259,1.6979
7260,1.8007
7261,1.6764
7262,1.6049
7263,1.8422
7264,1.3153
7265,0.85607
7266,0.72109
7267,0.75241
7268,0.67622
7269,0.78408
7270,1.4333
7271,1.868
7272,2.0303
7273,2.0859
7274,2.0906
7275,1.7526
7276,1.069
7277,0.67862
7278,0.50036
7279,0.42963
7280,0.45285
7281,0.94289
7282,1.6464
7283,1.8086
7284,1.6909
7285,1.593
7286,1.8362
7287,1.3979
7288,0.89421
7289,0.72089
7290,0.73741
7291,0.69198
7292,0.73366
7293,1.3481
7294,1.8331
7295,2.0142
7296,2.083
7297,2.0825
7298,1.8409
7299,1.1404
7300,0.71386
7301,0.51601
7302,0.43616
7303,0.43573
7304,0.84694
7305,1.5848
7306,1.8142
7307,1.7106
7308,1.596
7309,1.8116
7310,1.4831
7311,0.93708
7312,0.73368
7313,0.74314
7314,0.71294
7315,0.69642
7316,1.2597
7317,1.795
7318,2.0025
7319,2.0806
7320,2.0792
7321,1.9208
7322,1.2171
7323,0.74922
7324,0.53069
7325,0.44228
7326,0.42434
7327,0.75836
7328,1.5129
7329,1.8341
7330,1.7591
7331,1.6136
7332,1.7751
7333,1.5692
7334,0.98406
7335,0.72103
7336,0.71499
7337,0.717
7338,0.66469
7339,1.1661
7340,1.7508
7341,1.9805
7342,2.071
7343,2.071
7344,1.9869
7345,1.2983
7346,0.79454
7347,0.5532
7348,0.44639
7349,0.41619
7350,0.67957
7351,1.4306
7352,1.8043
7353,1.7463
7354,1.606
7355,1.72
7356,1.6472
7357,1.0414
7358,0.75459
7359,0.72067
7360,0.74366
7361,0.65784
7362,1.0806
7363,1.7003
7364,1.9688
7365,2.068
7366,2.0834
7367,2.0387
7368,1.3851
7369,0.83872
7370,0.57074
7371,0.4564
7372,0.41576
7373,0.61277
7374,1.3407
7375,1.7901
7376,1.7619
7377,1.6248
7378,1.6792
7379,1.7208
7380,1.1026
7381,0.77485
7382,0.72019
7383,0.75175
7384,0.65166
7385,0.99381
7386,1.6428
7387,1.9464
7388,2.0596
7389,2.086
7390,2.072
7391,1.4762
7392,0.89052
7393,0.59329
7394,0.4646
7395,0.41708
7396,0.55664
7397,1.2425
7398,1.7657
7399,1.7733
7400,1.6388
7401,1.6421
7402,1.7809
7403,1.1699
7404,0.79766
7405,0.71013
7406,0.74072
7407,0.65462
7408,0.91346
7409,1.5775
7410,1.9221
7411,2.0486
7412,2.0815
7413,2.0863
7414,1.57
7415,0.94693
7416,0.62237
7417,0.47723
7418,0.42273
7419,0.51296
7420,1.1409
7421,1.7356
7422,1.792
7423,1.6625
7424,1.6215
7425,1.8247
7426,1.2437
7427,0.82432
7428,0.69851
7429,0.70546
7430,0.64416
7431,0.83328
7432,1.5028
7433,1.8929
7434,2.0259
7435,2.0674
7436,2.0786
7437,1.666
7438,1.0091
7439,0.6532
7440,0.49357
7441,0.43213
7442,0.48102
7443,1.0369
7444,1.6939
7445,1.8087
7446,1.6895
7447,1.6169
7448,1.8487
7449,1.3248
7450,0.85789
7451,0.71035
7452,0.73846
7453,0.66703
7454,0.77259
7455,1.4227
7456,1.8627
7457,2.0254
7458,2.0803
7459,2.0811
7460,1.7624
7461,1.0769
7462,0.68328
7463,0.50281
7464,0.43548
7465,0.45353
7466,0.933
7467,1.6405
7468,1.8082
7469,1.6996
7470,1.6034
7471,1.8396
7472,1.4086
7473,0.89915
7474,0.72328
7475,0.74156
7476,0.69049
